,year,SimMod2.6_co2,SimMod2.6_t,SimMod2.6_f,SimMod4.5_co2,SimMod4.5_t,SimMod4.5_f,SimMod6.0_co2,SimMod6.0_t,SimMod6.0_f,SimMod8.5_co2,SimMod8.5_t,SimMod8.5_f
81,1846,1.74472533633,-0.5342779553178975,-0.9568564901764456,1.74472533633,-0.5342779553178975,-0.9568564901764456,1.74472533633,-0.5342779553178975,-0.9568564901764456,1.74472533633,-0.5342779553178975,-0.9568564901764456
82,1847,1.7753268973299998,-0.532231478623717,-0.9531958240609951,1.7753268973299998,-0.532231478623717,-0.9531958240609951,1.7753268973299998,-0.532231478623717,-0.9531958240609951,1.7753268973299998,-0.532231478623717,-0.9531958240609951
83,1848,1.7985884216299999,-0.5302218612598666,-0.9498496643066497,1.7985884216299999,-0.5302218612598666,-0.9498496643066497,1.7985884216299999,-0.5302218612598666,-0.9498496643066497,1.7985884216299999,-0.5302218612598666,-0.9498496643066497
84,1849,1.82918998263,-0.5281894443389233,-0.946449055796271,1.82918998263,-0.5281894443389233,-0.946449055796271,1.82918998263,-0.5281894443389233,-0.946449055796271,1.82918998263,-0.5281894443389233,-0.946449055796271
85,1850,1.86346154363,-0.526363911550009,-0.943993838424123,1.86346154363,-0.526363911550009,-0.943993838424123,1.86346154363,-0.526363911550009,-0.943993838424123,1.86346154363,-0.526363911550009,-0.943993838424123
86,1851,1.83788347863,-0.5241683419371322,-0.9397674362585117,1.83788347863,-0.5241683419371322,-0.9397674362585117,1.83788347863,-0.5241683419371322,-0.9397674362585117,1.83788347863,-0.5241683419371322,-0.9397674362585117
87,1852,2.03913574573,-0.5233418186171508,-0.9417402379590654,2.03913574573,-0.5233418186171508,-0.9417402379590654,2.03913574573,-0.5233418186171508,-0.9417402379590654,2.03913574573,-0.5233418186171508,-0.9417402379590654
88,1853,2.04182097463,-0.5229537563282565,-0.9443562931466964,2.04182097463,-0.5229537563282565,-0.9443562931466964,2.04182097463,-0.5229537563282565,-0.9443562931466964,2.04182097463,-0.5229537563282565,-0.9443562931466964
89,1854,2.07287867993,-0.5218390531981272,-0.9427890668569084,2.07287867993,-0.5218390531981272,-0.9427890668569084,2.07287867993,-0.5218390531981272,-0.9427890668569084,2.07287867993,-0.5218390531981272,-0.9427890668569084
90,1855,2.07237284383,-0.5206695185022324,-0.9411776409300961,2.07237284383,-0.5206695185022324,-0.9411776409300961,2.07237284383,-0.5206695185022324,-0.9411776409300961,2.07237284383,-0.5206695185022324,-0.9411776409300961
91,1856,2.11001100593,-0.5192720866498457,-0.9386849593937407,2.11001100593,-0.5192720866498457,-0.9386849593937407,2.11001100593,-0.5192720866498457,-0.9386849593937407,2.11001100593,-0.5192720866498457,-0.9386849593937407
92,1857,2.1331214363299997,-0.5179229447336817,-0.9366559229520532,2.1331214363299997,-0.5179229447336817,-0.9366559229520532,2.1331214363299997,-0.5179229447336817,-0.9366559229520532,2.1331214363299997,-0.5179229447336817,-0.9366559229520532
93,1858,2.15514503293,-0.516248502460374,-0.9332860244631,2.15514503293,-0.516248502460374,-0.9332860244631,2.15514503293,-0.516248502460374,-0.9332860244631,2.15514503293,-0.516248502460374,-0.9332860244631
94,1859,2.19192177263,-0.5147963366232349,-0.9312319230448142,2.19192177263,-0.5147963366232349,-0.9312319230448142,2.19192177263,-0.5147963366232349,-0.9312319230448142,2.19192177263,-0.5147963366232349,-0.9312319230448142
95,1860,2.23857848263,-0.514850304805577,-0.935617719754259,2.23857848263,-0.514850304805577,-0.935617719754259,2.23857848263,-0.514850304805577,-0.935617719754259,2.23857848263,-0.514850304805577,-0.935617719754259
96,1861,2.2872306046599995,-0.516278050088714,-0.9443729990529575,2.2872306046599995,-0.516278050088714,-0.9443729990529575,2.2872306046599995,-0.516278050088714,-0.9443729990529575,2.2872306046599995,-0.516278050088714,-0.9443729990529575
97,1862,2.0945300247599996,-0.514663372235811,-0.9378517440030799,2.0945300247599996,-0.514663372235811,-0.9378517440030799,2.0945300247599996,-0.514663372235811,-0.9378517440030799,2.0945300247599996,-0.514663372235811,-0.9378517440030799
98,1863,2.1203392703999997,-0.5118455162323347,-0.9281321343435533,2.1203392703999997,-0.5118455162323347,-0.9281321343435533,2.1203392703999997,-0.5118455162323347,-0.9281321343435533,2.1203392703999997,-0.5118455162323347,-0.9281321343435533
99,1864,2.1511273775,-0.5105174316099184,-0.9269467085424249,2.1511273775,-0.5105174316099184,-0.9269467085424249,2.1511273775,-0.5105174316099184,-0.9269467085424249,2.1511273775,-0.5105174316099184,-0.9269467085424249
100,1865,2.1792289712,-0.509666027757212,-0.9273376001273361,2.1792289712,-0.509666027757212,-0.9273376001273361,2.1792289712,-0.509666027757212,-0.9273376001273361,2.1792289712,-0.509666027757212,-0.9273376001273361
101,1866,2.1906677006,-0.5099954700779585,-0.9321542597096928,2.1906677006,-0.5099954700779585,-0.9321542597096928,2.1906677006,-0.5099954700779585,-0.9321542597096928,2.1906677006,-0.5099954700779585,-0.9321542597096928
102,1867,2.2152348274,-0.5108123636715547,-0.9375617577837208,2.2152348274,-0.5108123636715547,-0.9375617577837208,2.2152348274,-0.5108123636715547,-0.9375617577837208,2.2152348274,-0.5108123636715547,-0.9375617577837208
103,1868,2.228551349,-0.5106032984790329,-0.9372984093490221,2.228551349,-0.5106032984790329,-0.9372984093490221,2.228551349,-0.5106032984790329,-0.9372984093490221,2.228551349,-0.5106032984790329,-0.9372984093490221
104,1869,2.2488528715,-0.5092959159888086,-0.9326808005639199,2.2488528715,-0.5092959159888086,-0.9326808005639199,2.2488528715,-0.5092959159888086,-0.9326808005639199,2.2488528715,-0.5092959159888086,-0.9326808005639199
105,1870,2.263085315,-0.508050506016014,-0.9295672451437419,2.263085315,-0.508050506016014,-0.9295672451437419,2.263085315,-0.508050506016014,-0.9295672451437419,2.263085315,-0.508050506016014,-0.9295672451437419
106,1871,2.3622514308,-0.5090096641607256,-0.9364679374874751,2.3622514308,-0.5090096641607256,-0.9364679374874751,2.3622514308,-0.5090096641607256,-0.9364679374874751,2.3622514308,-0.5090096641607256,-0.9364679374874751
107,1872,2.717023578,-0.5134458169079443,-0.9563728182730381,2.717023578,-0.5134458169079443,-0.9563728182730381,2.717023578,-0.5134458169079443,-0.9563728182730381,2.717023578,-0.5134458169079443,-0.9563728182730381
108,1873,2.7939697155000003,-0.5178101761087888,-0.9714659582576111,2.7939697155000003,-0.5178101761087888,-0.9714659582576111,2.7939697155000003,-0.5178101761087888,-0.9714659582576111,2.7939697155000003,-0.5178101761087888,-0.9714659582576111
109,1874,2.7808013518,-0.5189286957134793,-0.9703703028296776,2.7808013518,-0.5189286957134793,-0.9703703028296776,2.7808013518,-0.5189286957134793,-0.9703703028296776,2.7808013518,-0.5189286957134793,-0.9703703028296776
110,1875,2.8568251449,-0.5186646137220293,-0.9653692565471275,2.8568251449,-0.5186646137220293,-0.9653692565471275,2.8568251449,-0.5186646137220293,-0.9653692565471275,2.8568251449,-0.5186646137220293,-0.9653692565471275
111,1876,2.8915122967,-0.5176079243849865,-0.9591963080932432,2.8915122967,-0.5176079243849865,-0.9591963080932432,2.8915122967,-0.5176079243849865,-0.9591963080932432,2.8915122967,-0.5176079243849865,-0.9591963080932432
112,1877,2.9254984051,-0.5151582691516111,-0.9488734934718016,2.9254984051,-0.5151582691516111,-0.9488734934718016,2.9254984051,-0.5151582691516111,-0.9488734934718016,2.9254984051,-0.5151582691516111,-0.9488734934718016
113,1878,2.9545360689999995,-0.5126113300319628,-0.9404836635212552,2.9545360689999995,-0.5126113300319628,-0.9404836635212552,2.9545360689999995,-0.5126113300319628,-0.9404836635212552,2.9545360689999995,-0.5126113300319628,-0.9404836635212552
114,1879,3.0290253984,-0.5110932478460146,-0.9378475208473925,3.0290253984,-0.5110932478460146,-0.9378475208473925,3.0290253984,-0.5110932478460146,-0.9378475208473925,3.0290253984,-0.5110932478460146,-0.9378475208473925
115,1880,3.1460824339,-0.5115413071252871,-0.9433923418024478,3.1460824339,-0.5115413071252871,-0.9433923418024478,3.1460824339,-0.5115413071252871,-0.9433923418024478,3.1460824339,-0.5115413071252871,-0.9433923418024478
116,1881,3.2731736164,-0.5115557186298081,-0.9450243818655574,3.2731736164,-0.5115557186298081,-0.9450243818655574,3.2731736164,-0.5115557186298081,-0.9450243818655574,3.2731736164,-0.5115557186298081,-0.9450243818655574
117,1882,3.1586369900999998,-0.5091802164982432,-0.9358486820386737,3.1586369900999998,-0.5091802164982432,-0.9358486820386737,3.1586369900999998,-0.5091802164982432,-0.9358486820386737,3.1586369900999998,-0.5091802164982432,-0.9358486820386737
